date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:19	3772/3772	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=344	/home/dell/websites/sgu/acm.sgu.ru/probleme574.html	(from )
16:17:20	18651/18651	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=344&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status00b6.html	(from )
16:17:21	3391/3391	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=345	/home/dell/websites/sgu/acm.sgu.ru/problem8d68.html	(from )
16:17:22	18662/18662	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=345&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status41da.html	(from )
16:17:22	6650/6650	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=346	/home/dell/websites/sgu/acm.sgu.ru/problema0f9.html	(from )
16:17:24	3591/3591	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=347	/home/dell/websites/sgu/acm.sgu.ru/problemdf0e.html	(from )
16:17:25	18575/18575	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=346&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status5c5c.html	(from )
16:17:26	18546/18546	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=347&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusf987.html	(from )
16:17:27	2620/2620	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=348	/home/dell/websites/sgu/acm.sgu.ru/problem9bb5.html	(from )
16:17:28	18494/18494	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=348&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status3934.html	(from )
16:17:28	4002/4002	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=349	/home/dell/websites/sgu/acm.sgu.ru/problembf2d.html	(from )
16:17:29	18766/18766	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=349&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusaef6.html	(from )
16:17:30	3187/3187	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=350	/home/dell/websites/sgu/acm.sgu.ru/problem793c.html	(from )
16:17:31	18554/18554	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=350&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status8fea.html	(from )
16:17:31	4696/4696	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=351	/home/dell/websites/sgu/acm.sgu.ru/problem25c4.html	(from )
16:17:32	14136/14136	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=351&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status3672.html	(from )
16:17:33	4890/4890	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=352	/home/dell/websites/sgu/acm.sgu.ru/problem8027.html	(from )
16:17:34	18691/18691	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=352&contest=0	/home/dell/websites/sgu/acm.sgu.ru/status0903.html	(from )
16:17:38	5102/5102	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/problem.php?contest=0&problem=353	/home/dell/websites/sgu/acm.sgu.ru/problem2c33.html	(from )
16:17:39	18553/18553	---M--	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202013%2007:25:32%20GMT	http://acm.sgu.ru/status.php?problem=353&contest=0	/home/dell/websites/sgu/acm.sgu.ru/statusb28c.html	(from )
